Дата;Заказчик;Город;Категория товара;Товар;Цена за упаковку;Количество;Итого
22.04.2020 0:00;Лента;Ростов-на-Дону;Ягоды;Клубника;2460;77;189420
22.04.2020 0:00;Ашан;Екатеринбург;Овощи;Морковь;715;82;58630
23.04.2020 0:00;О'КЕЙ;Санкт-Петербург;Овощи;Кабачки;325;30;9750
23.04.2020 0:00;Магнит;Волгоград;Овощи;Кабачки;325;84;27300
23.04.2020 0:00;Лента;Новосибирск;Ягоды;Клубника;2460;78;191880
23.04.2020 0:00;О'КЕЙ;Ростов-на-Дону;Зелень;Укроп;650;44;28600
23.04.2020 0:00;Лента;Москва;Фрукты;Груши;1420;98;139160
23.04.2020 0:00;Магнит;Ростов-на-Дону;Ягоды;Голубика;3205;32;102560
23.04.2020 0:00;Магнит;Москва;Ягоды;Смородина черная;1505;9;13545
23.04.2020 0:00;Магнит;Екатеринбург;Ягоды;Черешня;1760;82;144320
23.04.2020 0:00;Лента;Екатеринбург;Овощи;Картофель;690;43;29670
23.04.2020 0:00;Ашан;Ростов-на-Дону;Ягоды;Смородина черная;1505;63;94815
24.04.2020 0:00;Магнит;Ростов-на-Дону;Ягоды;Брусника;1670;72;120240
24.04.2020 0:00;Магнит;Санкт-Петербург;Овощи;Свекла;450;10;4500
24.04.2020 0:00;Лента;Новосибирск;Зелень;Салат римский;540;76;41040
24.04.2020 0:00;Магнит;Ростов-на-Дону;Ягоды;Брусника;1670;56;93520
24.04.2020 0:00;Магнит;Москва;Ягоды;Клубника;2460;44;108240
24.04.2020 0:00;Ашан;Москва;Фрукты;Груши;1420;70;99400
24.04.2020 0:00;Магнит;Екатеринбург;Ягоды;Голубика;3205;48;153840
24.04.2020 0:00;О'КЕЙ;Волгоград;Овощи;Баклажаны;890;100;89000
24.04.2020 0:00;Ашан;Москва;Ягоды;Малина;2970;17;50490
24.04.2020 0:00;О'КЕЙ;Волгоград;Зелень;Петрушка;640;79;50560
24.04.2020 0:00;Ашан;Ростов-на-Дону;Зелень;Салат айсберг;1380;19;26220
25.04.2020 0:00;О'КЕЙ;Новосибирск;Ягоды;Клубника;2460;14;34440
25.04.2020 0:00;О'КЕЙ;Санкт-Петербург;Овощи;Капуста;460;73;33580
25.04.2020 0:00;О'КЕЙ;Екатеринбург;Ягоды;Черешня;1760;53;93280
25.04.2020 0:00;Лента;Волгоград;Овощи;Баклажаны;890;73;64970
25.04.2020 0:00;О'КЕЙ;Санкт-Петербург;Ягоды;Клубника;2460;92;226320
25.04.2020 0:00;Лента;Екатеринбург;Зелень;Петрушка;640;68;43520
25.04.2020 0:00;Ашан;Ростов-на-Дону;Овощи;Баклажаны;890;68;60520
25.04.2020 0:00;Ашан;Санкт-Петербург;Фрукты;Груши;1420;12;17040
25.04.2020 0:00;О'КЕЙ;Москва;Ягоды;Голубика;3205;24;76920
25.04.2020 0:00;О'КЕЙ;Екатеринбург;Фрукты;Яблоки;1230;20;24600
26.04.2020 0:00;Ашан;Новосибирск;Фрукты;Апельсины;2540;60;152400
26.04.2020 0:00;Магнит;Ростов-на-Дону;Ягоды;Голубика;3205;44;141020
26.04.2020 0:00;Ашан;Ростов-на-Дону;Ягоды;Малина;2970;49;145530
26.04.2020 0:00;Лента;Новосибирск;Фрукты;Бананы;2400;16;38400
26.04.2020 0:00;Магнит;Екатеринбург;Ягоды;Смородина черная;1505;43;64715
26.04.2020 0:00;Лента;Новосибирск;Фрукты;Сливы;930;95;88350
26.04.2020 0:00;Ашан;Санкт-Петербург;Зелень;Укроп;650;32;20800
27.04.2020 0:00;Лента;Санкт-Петербург;Зелень;Кинза;650;44;28600
27.04.2020 0:00;О'КЕЙ;Ростов-на-Дону;Ягоды;Брусника;1670;8;13360
27.04.2020 0:00;Ашан;Москва;Овощи;Кабачки;325;59;19175
27.04.2020 0:00;О'КЕЙ;Новосибирск;Фрукты;Сливы;930;65;60450
27.04.2020 0:00;О'КЕЙ;Новосибирск;Зелень;Салат айсберг;1380;92;126960
27.04.2020 0:00;Магнит;Ростов-на-Дону;Ягоды;Смородина черная;1505;48;72240
27.04.2020 0:00;О'КЕЙ;Новосибирск;Ягоды;Малина;2970;38;112860
28.04.2020 0:00;Лента;Волгоград;Овощи;Баклажаны;890;40;35600
28.04.2020 0:00;Магнит;Волгоград;Ягоды;Малина;2970;11;32670
29.04.2020 0:00;О'КЕЙ;Новосибирск;Ягоды;Смородина черная;1505;49;73745
29.04.2020 0:00;Ашан;Ростов-на-Дону;Фрукты;Апельсины;2540;42;106680
29.04.2020 0:00;Лента;Новосибирск;Зелень;Укроп;650;51;33150
29.04.2020 0:00;Ашан;Санкт-Петербург;Зелень;Салат айсберг;1380;69;95220
29.04.2020 0:00;Магнит;Екатеринбург;Фрукты;Яблоки;1230;45;55350
29.04.2020 0:00;Ашан;Екатеринбург;Ягоды;Малина;2970;96;285120
29.04.2020 0:00;Ашан;Новосибирск;Зелень;Кинза;650;30;19500
29.04.2020 0:00;Лента;Екатеринбург;Зелень;Петрушка;640;57;36480
29.04.2020 0:00;Ашан;Ростов-на-Дону;Ягоды;Голубика;3205;85;272425
29.04.2020 0:00;Ашан;Екатеринбург;Овощи;Капуста;460;6;2760
29.04.2020 0:00;Магнит;Волгоград;Зелень;Укроп;650;23;14950
29.04.2020 0:00;Ашан;Новосибирск;Зелень;Салат римский;540;49;26460
29.04.2020 0:00;О'КЕЙ;Екатеринбург;Зелень;Петрушка;640;89;56960
30.04.2020 0:00;Магнит;Санкт-Петербург;Овощи;Картофель;690;32;22080
30.04.2020 0:00;О'КЕЙ;Екатеринбург;Зелень;Салат айсберг;1380;57;78660
30.04.2020 0:00;Ашан;Ростов-на-Дону;Фрукты;Яблоки;1230;55;67650
30.04.2020 0:00;Ашан;Москва;Ягоды;Малина;2970;26;77220
30.04.2020 0:00;О'КЕЙ;Москва;Зелень;Салат айсберг;1380;16;22080
30.04.2020 0:00;Лента;Волгоград;Фрукты;Груши;1420;58;82360
30.04.2020 0:00;Лента;Ростов-на-Дону;Фрукты;Апельсины;2540;65;165100
30.04.2020 0:00;Ашан;Волгоград;Зелень;Салат римский;540;15;8100
30.04.2020 0:00;Магнит;Ростов-на-Дону;Зелень;Салат айсберг;1380;6;8280
30.04.2020 0:00;Магнит;Екатеринбург;Овощи;Свекла;450;6;2700
30.04.2020 0:00;О'КЕЙ;Волгоград;Ягоды;Черешня;1760;61;107360
30.04.2020 0:00;Ашан;Санкт-Петербург;Зелень;Лук зеленый;705;15;10575
30.04.2020 0:00;О'КЕЙ;Ростов-на-Дону;Зелень;Салат айсберг;1380;69;95220
30.04.2020 0:00;Лента;Санкт-Петербург;Фрукты;Апельсины;2540;52;132080
01.05.2020 0:00;О'КЕЙ;Новосибирск;Фрукты;Сливы;930;49;45570
01.05.2020 0:00;Лента;Волгоград;Зелень;Лук зеленый;705;23;16215
01.05.2020 0:00;Ашан;Ростов-на-Дону;Зелень;Салат римский;540;98;52920
01.05.2020 0:00;Магнит;Волгоград;Фрукты;Груши;1420;63;89460
01.05.2020 0:00;О'КЕЙ;Москва;Зелень;Петрушка;640;25;16000
01.05.2020 0:00;Ашан;Волгоград;Ягоды;Смородина черная;1505;97;145985
01.05.2020 0:00;О'КЕЙ;Ростов-на-Дону;Ягоды;Клубника;2460;73;179580
01.05.2020 0:00;Ашан;Новосибирск;Фрукты;Груши;1420;86;122120
01.05.2020 0:00;Магнит;Санкт-Петербург;Фрукты;Груши;1420;78;110760
01.05.2020 0:00;Магнит;Екатеринбург;Зелень;Кинза;650;12;7800
01.05.2020 0:00;Магнит;Санкт-Петербург;Зелень;Кинза;650;61;39650
02.05.2020 0:00;О'КЕЙ;Ростов-на-Дону;Ягоды;Черешня;1760;8;14080
02.05.2020 0:00;Магнит;Ростов-на-Дону;Ягоды;Смородина черная;1505;61;91805
02.05.2020 0:00;Ашан;Москва;Ягоды;Клубника;2460;39;95940
02.05.2020 0:00;О'КЕЙ;Санкт-Петербург;Ягоды;Малина;2970;56;166320
02.05.2020 0:00;Ашан;Волгоград;Зелень;Салат айсберг;1380;93;128340
02.05.2020 0:00;Ашан;Ростов-на-Дону;Овощи;Капуста;460;55;25300
02.05.2020 0:00;Ашан;Новосибирск;Фрукты;Абрикосы;1320;29;38280
02.05.2020 0:00;О'КЕЙ;Ростов-на-Дону;Овощи;Свекла;450;87;39150
03.05.2020 0:00;О'КЕЙ;Волгоград;Фрукты;Сливы;930;84;78120
03.05.2020 0:00;Лента;Волгоград;Ягоды;Смородина черная;1505;80;120400
03.05.2020 0:00;Ашан;Екатеринбург;Зелень;Укроп;650;34;22100
03.05.2020 0:00;Магнит;Санкт-Петербург;Ягоды;Смородина черная;1505;65;97825
03.05.2020 0:00;Ашан;Санкт-Петербург;Фрукты;Абрикосы;1320;32;42240
03.05.2020 0:00;О'КЕЙ;Волгоград;Фрукты;Яблоки;1230;96;118080
03.05.2020 0:00;Магнит;Екатеринбург;Ягоды;Брусника;1670;49;81830
03.05.2020 0:00;Лента;Новосибирск;Фрукты;Сливы;930;71;66030
04.05.2020 0:00;О'КЕЙ;Санкт-Петербург;Фрукты;Абрикосы;1320;70;92400
04.05.2020 0:00;О'КЕЙ;Ростов-на-Дону;Зелень;Салат римский;540;81;43740
04.05.2020 0:00;Ашан;Новосибирск;Фрукты;Абрикосы;1320;86;113520
04.05.2020 0:00;О'КЕЙ;Санкт-Петербург;Овощи;Баклажаны;890;50;44500
04.05.2020 0:00;Ашан;Санкт-Петербург;Ягоды;Смородина черная;1505;27;40635
04.05.2020 0:00;Лента;Санкт-Петербург;Овощи;Морковь;715;49;35035
04.05.2020 0:00;О'КЕЙ;Санкт-Петербург;Ягоды;Смородина черная;1505;100;150500
04.05.2020 0:00;Магнит;Новосибирск;Фрукты;Апельсины;2540;19;48260
04.05.2020 0:00;Магнит;Волгоград;Ягоды;Клубника;2460;83;204180
05.05.2020 0:00;Лента;Ростов-на-Дону;Фрукты;Яблоки;1230;84;103320
05.05.2020 0:00;Лента;Новосибирск;Фрукты;Сливы;930;39;36270
05.05.2020 0:00;Лента;Ростов-на-Дону;Зелень;Укроп;650;72;46800
05.05.2020 0:00;Магнит;Москва;Овощи;Картофель;690;60;41400
05.05.2020 0:00;Лента;Екатеринбург;Ягоды;Малина;2970;6;17820
05.05.2020 0:00;Ашан;Новосибирск;Зелень;Кинза;650;42;27300
05.05.2020 0:00;Ашан;Екатеринбург;Овощи;Картофель;690;34;23460
05.05.2020 0:00;Ашан;Новосибирск;Ягоды;Смородина черная;1505;9;13545
06.05.2020 0:00;Ашан;Екатеринбург;Зелень;Укроп;650;73;47450
06.05.2020 0:00;Лента;Москва;Зелень;Кинза;650;100;65000
06.05.2020 0:00;Магнит;Ростов-на-Дону;Фрукты;Груши;1420;89;126380
06.05.2020 0:00;Магнит;Санкт-Петербург;Ягоды;Черешня;1760;82;144320
06.05.2020 0:00;О'КЕЙ;Санкт-Петербург;Зелень;Салат айсберг;1380;86;118680
06.05.2020 0:00;О'КЕЙ;Ростов-на-Дону;Ягоды;Брусника;1670;64;106880
06.05.2020 0:00;О'КЕЙ;Санкт-Петербург;Овощи;Капуста;460;51;23460
06.05.2020 0:00;Ашан;Волгоград;Овощи;Кабачки;325;14;4550
06.05.2020 0:00;Ашан;Ростов-на-Дону;Зелень;Укроп;650;88;57200
06.05.2020 0:00;О'КЕЙ;Екатеринбург;Овощи;Свекла;450;98;44100
06.05.2020 0:00;Ашан;Екатеринбург;Ягоды;Клубника;2460;21;51660
06.05.2020 0:00;О'КЕЙ;Санкт-Петербург;Ягоды;Брусника;1670;76;126920
07.05.2020 0:00;Магнит;Новосибирск;Ягоды;Смородина черная;1505;42;63210
07.05.2020 0:00;О'КЕЙ;Санкт-Петербург;Ягоды;Черешня;1760;69;121440
07.05.2020 0:00;Магнит;Екатеринбург;Фрукты;Сливы;930;38;35340
07.05.2020 0:00;Магнит;Новосибирск;Зелень;Укроп;650;12;7800
07.05.2020 0:00;О'КЕЙ;Екатеринбург;Ягоды;Клубника;2460;50;123000
08.05.2020 0:00;Магнит;Новосибирск;Зелень;Кинза;650;12;7800
08.05.2020 0:00;Лента;Новосибирск;Овощи;Картофель;690;61;42090
08.05.2020 0:00;О'КЕЙ;Санкт-Петербург;Фрукты;Сливы;930;49;45570
08.05.2020 0:00;Ашан;Москва;Овощи;Капуста;460;49;22540
08.05.2020 0:00;Магнит;Москва;Зелень;Салат айсберг;1380;83;114540
08.05.2020 0:00;Магнит;Новосибирск;Фрукты;Груши;1420;57;80940
08.05.2020 0:00;О'КЕЙ;Волгоград;Зелень;Лук зеленый;705;43;30315
09.05.2020 0:00;О'КЕЙ;Екатеринбург;Фрукты;Апельсины;2540;78;198120
09.05.2020 0:00;Ашан;Санкт-Петербург;Ягоды;Голубика;3205;81;259605
09.05.2020 0:00;Лента;Новосибирск;Фрукты;Груши;1420;14;19880
09.05.2020 0:00;Магнит;Москва;Ягоды;Смородина черная;1505;19;28595
09.05.2020 0:00;Лента;Москва;Зелень;Петрушка;640;93;59520
09.05.2020 0:00;Ашан;Волгоград;Ягоды;Голубика;3205;63;201915
09.05.2020 0:00;Ашан;Москва;Зелень;Укроп;650;84;54600
09.05.2020 0:00;О'КЕЙ;Новосибирск;Зелень;Петрушка;640;85;54400
09.05.2020 0:00;Лента;Москва;Ягоды;Голубика;3205;27;86535
10.05.2020 0:00;Ашан;Санкт-Петербург;Овощи;Картофель;690;82;56580
10.05.2020 0:00;Ашан;Новосибирск;Зелень;Укроп;650;89;57850
10.05.2020 0:00;Ашан;Санкт-Петербург;Зелень;Кинза;650;31;20150
10.05.2020 0:00;О'КЕЙ;Волгоград;Ягоды;Голубика;3205;43;137815
10.05.2020 0:00;Магнит;Санкт-Петербург;Фрукты;Яблоки;1230;84;103320
11.05.2020 0:00;Магнит;Новосибирск;Овощи;Свекла;450;56;25200
